Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
449,16767,Leonard Williams,NYG,DE,17,0,0,0,0,0,0,0,0,5.3,0.2,1.1,0.5,5.3,90.21
450,84,Los Angeles Chargers,LAC,DST,17,0,0,0,0,0,0,0,0,38,13.1,6,11,5.3,90
451,11315,Brandon Graham,PHI,DE,17,0,0,0,0,0,0,0,0,5.8,0.4,0.9,0.5,5.3,89.76
452,16128,Pierre Desir,SEA,CB,17,0,0,0,0,0,0,0,0,0,2.5,1.2,0.6,5.3,89.35
453,14419,Rodney McLeod,PHI,FS,17,0,0,0,0,0,0,0,0,0.4,1.3,1.3,0.6,5.2,89.18
454,82,New York Jets,NYJ,DST,17,0,0,0,0,0,0,0,0,35.2,11.8,16,10.7,5.2,89
454,8,Cleveland Browns,CLE,DST,17,0,0,0,0,0,0,0,0,39.8,13.9,16,12.8,5.2,89
454,97,Washington Football Team,WAS,DST,17,0,0,0,0,0,0,0,0,46.1,13.8,14,13.6,5.2,89
457,13022,Von Miller,DEN,OLB,17,0,0,0,0,0,0,0,0,5.8,0.3,0.8,0.4,5.2,88.96
458,17942,Keanu Neal,DAL,LB,17,0,0,0,0,0,0,0,0,1.1,0.6,1,0.5,5.2,88.77
459,16824,Frank Clark,KC,DE,17,0,0,0,0,0,0,0,0,6.2,0.5,1.2,0.6,5.2,88.39
460,22079,Kindle Vildor,CHI,CB,17,0,0,0,0,0,0,0,0,0.1,0.4,1,0.5,5.2,88.22
461,20840,Lonnie Johnson Jr.,HOU,CB,17,0,0,0,0,0,0,0,0,0.1,0.4,1.1,0.6,5.2,88.07
462,52,Jacksonville Jaguars,JAX,DST,17,0,0,0,0,0,0,0,0,31.7,11.8,12,9.6,5.2,88
463,16779,Marcus Peters,BAL,CB,17,0,0,0,0,0,0,0,0,0.5,2.9,1.7,0.8,5.2,87.6
464,14358,Akiem Hicks,CHI,DT,17,0,0,0,0,0,0,0,0,3.3,0.3,1.1,0.6,5.2,87.56
465,18900,Mo Alie-Cox,IND,TE,17,0,0,0,0,0,33.8,397.3,2.5,0,0,0,0,5.1,87.53
466,19659,Dan Arnold,CAR,TE,17,0,0,0,0,0,33.3,394.2,2.7,0,0,0,0,5.1,87.52
467,22714,Nick Bolton,KC,LB,17,0,0,0,0,0,0,0,0,2.3,0.4,1,0.5,5.1,87.06
468,34,Tennessee Titans,TEN,DST,17,0,0,0,0,0,0,0,0,34.6,13.9,11,10.7,5.1,87
469,20024,Zaire Franklin,IND,OLB,17,0,0,0,0,0,0,0,0,2.4,0.5,0.9,0.5,5.1,86.98
470,19084,Xavier Woods,MIN,FS,17,0,0,0,0,0,0,0,0,0.1,0.8,1.3,0.7,5.1,86.77
471,18953,Chidobe Awuzie,CIN,CB,17,0,0,0,0,0,0,0,0,0,0.8,1.2,0.6,5.1,86.7
472,18478,Wil Lutz,NO,K,17,0,0,0,0,0,0,0,0,0,0,0,0,5.1,86.6
473,11488,Jimmy Graham,CHI,TE,17,0,0,0,0,0,31.8,315.6,3.9,0,0,0,0,5.1,86.56
474,22058,Jeff Gladney,MIN,CB,17,0,0,0,0,0,0,0,0,0,0.4,1.2,0.6,5.1,86.5
475,19886,Lorenzo Carter,NYG,OLB,17,0,0,0,0,0,0,0,0,4.4,0.5,1.1,0.5,5.1,86.48
476,20500,Darrel Williams,KC,RB,17,0,0,0,330.4,2.5,21.7,146.5,0.5,0,0,0,0,5.1,86.39
477,19318,Kendrick Bourne,NE,WR,17,0,0,0,0.1,0,32.8,417.4,2,0,0,0,0,5.1,86.35
478,15136,Micah Hyde,BUF,S,17,0,0,0,0,0,0,0,0,0.1,0.8,1.4,0.7,5.1,86.27
479,15186,A.J. Klein,BUF,OLB,17,0,0,0,0,0,0,0,0,2.7,0.4,0.8,0.4,5.1,86.09
480,48,Dallas Cowboys,DAL,DST,17,0,0,0,0,0,0,0,0,36.9,12.3,17,12.2,5.1,86
481,18964,Alex Anzalone,DET,ILB,17,0,0,0,0,0,0,0,0,1.4,0.2,1,0.5,5.1,85.93
482,17947,Kenny Clark,GB,NT,17,0,0,0,0,0,0,0,0,3.3,0.2,1.1,0.5,5,85.81
483,17992,James Bradberry,NYG,CB,17,0,0,0,0,0,0,0,0,0.5,2.6,1.5,0.7,5,85.7
484,21000,Oshane Ximines,NYG,OLB,17,0,0,0,0,0,0,0,0,4.4,0.6,0.8,0.4,5,85.68
485,13181,Mario Addison,BUF,DE,17,0,0,0,0,0,0,0,0,6.3,0.3,1,0.5,5,85.31
486,22044,Jeff Okudah,DET,CB,17,0,0,0,0,0,0,0,0,0.1,1.3,1.2,0.6,5,85.27
487,11302,Linval Joseph,LAC,DT,17,0,0,0,0,0,0,0,0,2,0.2,0.9,0.4,5,85.2
488,16319,Shelby Harris,DEN,DE,17,0,0,0,0,0,0,0,0,4.1,0.2,0.8,0.4,5,85.17
489,16960,Quandre Diggs,SEA,SS,17,0,0,0,0,0,0,0,0,0.1,3.2,1.5,0.7,5,85.12
490,18013,Kendall Fuller,WAS,CB,17,0,0,0,0,0,0,0,0,0.6,2,1.4,0.7,5,85.02
491,5,Carolina Panthers,CAR,DST,17,0,0,0,0,0,0,0,0,36.8,12.2,14,12.5,5,85
492,22695,Micah Parsons,DAL,LB,17,0,0,0,0,0,0,0,0,1.2,0.5,0.9,0.5,5,84.64
493,20887,Trayvon Mullen,LV,CB,17,0,0,0,0,0,0,0,0,0,1.3,1.2,0.6,5,84.4
494,20064,Justin Jackson,LAC,RB,17,0,0,0,379.4,2,19.5,137.1,0.4,0,0,0,0,5,84.15
495,11,Detroit Lions,DET,DST,17,0,0,0,0,0,0,0,0,32.9,10.4,15,10.4,4.9,84
496,19986,Micah Kiser,LAR,ILB,17,0,0,0,0,0,0,0,0,0.2,0.2,0.8,0.4,4.9,83.84
497,22613,Joshua Palmer,LAC,WR,17,0,0,0,1.8,0,30,394.2,2.5,0,0,0,0,4.9,83.8
498,19799,Rashaad Penny,SEA,RB,17,0,0,0,376.9,2.6,15.8,125,0.6,0,0,0,0,4.9,83.79
499,21927,Brandon Jones,MIA,FS,17,0,0,0,0,0,0,0,0,1,0.3,0.7,0.3,4.9,83.55
500,13018,Chris Harris Jr.,LAC,CB,17,0,0,0,0,0,0,0,0,0.4,1.5,1.2,0.6,4.9,83.53
501,13415,Patrick Peterson,MIN,CB,17,0,0,0,0,0,0,0,0,0.6,1.8,1.4,0.7,4.9,83.42
502,16668,Carlos Hyde,JAX,RB,17,0,0,0,411.7,2.7,14.8,110.1,0.3,0,0,0,0,4.9,83.38
502,20057,Auden Tate,CIN,WR,17,0,0,0,0.1,0,33.3,398.7,1.8,0,0,0,0,4.9,83.38
504,18083,D.J. Reader,CIN,NT,17,0,0,0,0,0,0,0,0,2,0.3,1.1,0.6,4.9,83.3
505,19837,Derwin James,LAC,SS,17,0,0,0,0,0,0,0,0,0.3,0.8,0.9,0.5,4.9,83.21
506,13,Houston Texans,HOU,DST,17,0,0,0,0,0,0,0,0,33.3,9.6,9,9.7,4.9,83
506,64,Miami Dolphins,MIA,DST,17,0,0,0,0,0,0,0,0,39.4,14.3,17,12.1,4.9,83
506,1,Arizona Cardinals,ARI,DST,17,0,0,0,0,0,0,0,0,43.7,12,14,12.1,4.9,83
509,11043,Joe Haden,PIT,CB,17,0,0,0,0,0,0,0,0,0,1.4,1.5,0.7,4.9,82.9
510,21050,Sean Murphy-Bunting,TB,CB,17,0,0,0,0,0,0,0,0,0.5,1.9,1.6,0.8,4.9,82.75
511,19970,Genard Avery,PHI,LB,17,0,0,0,0,0,0,0,0,3.3,0.7,0.7,0.3,4.9,82.71
512,16811,Ronald Darby,DEN,CB,17,0,0,0,0,0,0,0,0,0,1.2,1.2,0.6,4.9,82.5
513,19839,Jaire Alexander,GB,CB,17,0,0,0,0,0,0,0,0,0.4,1.3,1.4,0.7,4.8,82.38
514,16353,Jason Verrett,SF,CB,17,0,0,0,0,0,0,0,0,0.1,1.7,1.4,0.7,4.8,82.27
515,14412,Janoris Jenkins,TEN,CB,17,0,0,0,0,0,0,0,0,0,2.4,1.2,0.6,4.8,82.2
516,11414,Everson Griffen,MIN,DE,17,0,0,0,0,0,0,0,0,5.6,0.5,0.8,0.4,4.8,82.07
517,7,Cincinnati Bengals,CIN,DST,17,0,0,0,0,0,0,0,0,31.2,12.4,10,9.9,4.8,82
517,83,Las Vegas Raiders,LV,DST,17,0,0,0,0,0,0,0,0,32.6,12,8,9.7,4.8,82
519,20204,Charvarius Ward,KC,CB,17,0,0,0,0,0,0,0,0,0.4,0.8,1.3,0.7,4.8,81.53
520,16917,C.J. Uzomah,CIN,TE,17,0,0,0,0,0,33.6,338.8,2.4,0,0,0,0,4.8,81.48
521,21839,Xavier Jones,LAR,RB,17,0,0,0,386.7,2.6,15.4,112.6,0.4,0,0,0,0,4.8,81.33
522,19878,Tyquan Lewis,IND,DL,17,0,0,0,0,0,0,0,0,5.3,0.5,0.9,0.5,4.8,81.31
523,21932,Tanner Muse,LV,LB,17,0,0,0,0,0,0,0,0,1,0.4,0.7,0.4,4.8,81.3
524,20039,Boston Scott,PHI,RB,17,0,0,0,252.4,1.8,23.1,178.8,0.9,0,0,0,0,4.8,81.22
525,16031,Damien Williams,CHI,RB,17,0,0,0,259.2,1.9,23.1,165.9,0.9,0,0,0,0,4.8,81.21
526,18952,Larry Ogunjobi,CIN,DT,17,0,0,0,0,0,0,0,0,3.3,0.1,1,0.5,4.8,81.16
527,21134,Kaden Elliss,NO,OLB,17,0,0,0,0,0,0,0,0,2.3,0.3,0.7,0.4,4.8,81.11
528,75,New York Giants,NYG,DST,17,0,0,0,0,0,0,0,0,38.4,13.2,11,11.3,4.8,81
529,21845,Darrynton Evans,TEN,RB,17,0,0,0,330.7,1.9,18.9,147.6,0.8,0,0,0,0,4.8,80.93
530,19838,Leighton Vander Esch,DAL,OLB,17,0,0,0,0,0,0,0,0,1.5,0.3,1,0.5,4.8,80.85
531,21448,Jalen Guyton,LAC,WR,17,0,0,0,2.7,0,25.2,415.7,2.3,0,0,0,0,4.7,80.64
532,19835,Marcus Davenport,NO,DE,17,0,0,0,0,0,0,0,0,5.3,0.4,0.8,0.4,4.7,80.51
533,21925,Ashtyn Davis,NYJ,S,17,0,0,0,0,0,0,0,0,0.2,0.7,1,0.5,4.7,80.39
534,18924,Adoree' Jackson,NYG,CB,17,0,0,0,0,0,0,0,0,0.1,0.6,1.3,0.7,4.7,80.32
535,15602,Jack Doyle,IND,TE,17,0,0,0,0,0,31.1,327.1,2.8,0,0,0,0,4.7,80.21
536,19841,Daron Payne,WAS,NT,17,0,0,0,0,0,0,0,0,2.2,0.5,1.2,0.6,4.7,80.14
537,20026,Leon Jacobs,JAX,OLB,17,0,0,0,0,0,0,0,0,3.1,0.2,0.7,0.3,4.7,80.02
538,19830,Denzel Ward,CLE,CB,17,0,0,0,0,0,0,0,0,0.1,1.7,1.3,0.6,4.7,79.82
539,13977,Whitney Mercilus,HOU,OLB,17,0,0,0,0,0,0,0,0,6,1,1,0.5,4.7,79.8
540,19016,Samson Ebukam,SF,OLB,17,0,0,0,0,0,0,0,0,4.9,0.3,0.8,0.4,4.7,79.78
541,19207,Tim Patrick,DEN,WR,17,0,0,0,0.3,0,29.2,366.6,2.4,0,0,0,0,4.7,79.69
542,22696,Jeremiah Owusu-Koramoah,CLE,LB,17,0,0,0,0,0,0,0,0,2.4,0.4,0.9,0.4,4.7,79.68
543,16432,Kyle Fuller,DEN,CB,17,0,0,0,0,0,0,0,0,0,1.5,1.3,0.6,4.7,79.6
544,19020,Deatrich Wise Jr.,NE,DE,17,0,0,0,0,0,0,0,0,4.1,0.2,0.7,0.4,4.7,79.27
545,20994,Mack Wilson,CLE,OLB,17,0,0,0,0,0,0,0,0,0.5,0.3,0.8,0.4,4.7,79.25
545,18938,Dalvin Tomlinson,MIN,NT,17,0,0,0,0,0,0,0,0,3.5,0.2,0.8,0.4,4.7,79.25
547,22688,Tre'Von Moehrig,LV,S,17,0,0,0,0,0,0,0,0,0.5,0.6,1,0.5,4.6,79
547,2,Atlanta Falcons,ATL,DST,17,0,0,0,0,0,0,0,0,34.4,12.8,14,11.1,4.6,79
549,17976,Xavien Howard,MIA,CB,17,0,0,0,0,0,0,0,0,0,4.7,1.3,0.7,4.6,78.95
550,15150,Cordarrelle Patterson,ATL,RB,17,0,0,0,280.2,1.7,18.7,157.2,1.1,0,0,0,0,4.6,78.84
551,12822,Pernell McPhee,BAL,OLB,17,0,0,0,0,0,0,0,0,3.9,0.4,0.9,0.5,4.6,78.73
552,17999,Yannick Ngakoue,LV,DE,17,0,0,0,0,0,0,0,0,6.4,0.6,0.8,0.4,4.6,78.68
553,22505,Davis Mills,HOU,QB,17,1399,6.4,4,54.6,0.5,0,0,0,0,0,0,0,4.6,78.62
554,13393,Robert Quinn,CHI,OLB,17,0,0,0,0,0,0,0,0,6.3,0.3,0.8,0.4,4.6,78.61
555,20848,Kingsley Keke,GB,DE,17,0,0,0,0,0,0,0,0,4.9,0.3,0.9,0.4,4.6,78.48
556,15576,Jeff Heath,NO,SS,17,0,0,0,0,0,0,0,0,0.1,1.1,0.9,0.5,4.6,78.47
556,19034,Damontae Kazee,DAL,SS,17,0,0,0,0,0,0,0,0,0.1,1.3,1.2,0.6,4.6,78.47
558,10978,Devin McCourty,NE,SS,17,0,0,0,0,0,0,0,0,0,1.6,1.2,0.6,4.6,78.45
559,19003,Tarik Cohen,CHI,RB,17,0,0,0,152.4,0.8,31.3,228.8,1,0,0,0,0,4.6,78.42
560,22056,Jaylon Johnson,CHI,CB,17,0,0,0,0,0,0,0,0,0.1,0.5,1.4,0.7,4.6,78.27
561,20811,Amani Hooker,TEN,FS,17,0,0,0,0,0,0,0,0,0.1,2,0.9,0.4,4.6,78.22
562,16819,Markus Golden,ARI,OLB,17,0,0,0,0,0,0,0,0,4.8,0.5,0.9,0.4,4.6,78.21
563,15127,Darius Slay,PHI,CB,17,0,0,0,0,0,0,0,0,0,1.3,1.1,0.6,4.6,78.2
564,18930,Tyus Bowser,BAL,OLB,17,0,0,0,0,0,0,0,0,4,1.1,0.9,0.5,4.6,78.15
565,22824,Richie Grant,ATL,S,17,0,0,0,0,0,0,0,0,0.7,0.7,1.2,0.6,4.6,78.14
566,21924,Antoine Brooks Jr.,PIT,S,17,0,0,0,0,0,0,0,0,0.4,0.3,1.1,0.5,4.6,78.03
567,22003,Logan Wilson,CIN,LB,17,0,0,0,0,0,0,0,0,1.8,1.3,0.9,0.4,4.6,78.01
568,17979,A'Shawn Robinson,LAR,NT,17,0,0,0,0,0,0,0,0,2.2,0.2,0.9,0.5,4.6,77.89
569,14743,Lawrence Guy,NE,DE,17,0,0,0,0,0,0,0,0,3.2,0.3,0.7,0.4,4.6,77.79
570,20903,Amani Oruwariye,DET,CB,17,0,0,0,0,0,0,0,0,0.1,2,1.5,0.7,4.6,77.72
571,19926,Kenny Young,LAR,ILB,17,0,0,0,0,0,0,0,0,1,0.6,0.8,0.4,4.6,77.7
572,20983,Christian Wilkins,MIA,DT,17,0,0,0,0,0,0,0,0,2.8,0.5,1,0.5,4.6,77.66
573,17141,Damiere Byrd,CHI,WR,17,0,0,0,4.4,0,30.5,369.4,1.7,0,0,0,0,4.6,77.48
574,16407,Bashaud Breeland,MIN,CB,17,0,0,0,0,0,0,0,0,0,1.5,1.3,0.6,4.6,77.4
575,20070,Keion Crossen,NYG,DB,17,0,0,0,0,0,0,0,0,0.1,0.6,0.9,0.5,4.5,77.07
576,22084,Kristian Fulton,TEN,CB,17,0,0,0,0,0,0,0,0,2.1,1.5,0.9,0.4,4.5,76.97
577,20792,N'Keal Harry,NE,WR,17,0,0,0,5.5,0,30.2,333.2,2.2,0,0,0,0,4.5,76.87
578,21843,Salvon Ahmed,MIA,RB,17,0,0,0,383.3,2.1,15.4,101.3,0.2,0,0,0,0,4.5,76.86
578,22602,Tutu Atwell,LAR,WR,17,0,0,0,6.7,0,29.9,364.9,1.7,0,0,0,0,4.5,76.86
580,16813,Jordan Phillips,ARI,DE,16,0,0,0,0,0,0,0,0,5.8,0.2,0.8,0.4,4.8,76.81
581,18015,Nick Vigil,MIN,OLB,17,0,0,0,0,0,0,0,0,1.4,0.3,0.7,0.4,4.5,76.78
582,22879,Hamsah Nasirildeen,NYJ,LB,17,0,0,0,0,0,0,0,0,4.1,0.6,0.9,0.4,4.5,76.62
583,16041,Jimmy Garoppolo,SF,QB,17,1267.9,8,4.2,21.1,0.3,0,0,0,0,0,0,0,4.5,76.43
584,22686,Dyami Brown,WAS,WR,17,0,0,0,0,0,27,381.7,1.9,0,0,0,0,4.5,76.17
585,16370,Terrance Mitchell,HOU,CB,17,0,0,0,0,0,0,0,0,0,0.9,1.4,0.7,4.5,76.15
586,18190,Ken Crawley,NO,CB,17,0,0,0,0,0,0,0,0,0.2,1.6,1,0.5,4.5,76.04
587,3341,Calais Campbell,BAL,DE,17,0,0,0,0,0,0,0,0,4,0.1,0.9,0.5,4.5,76
588,19993,Folorunso Fatukasi,NYJ,NT,17,0,0,0,0,0,0,0,0,2.1,0.2,0.8,0.4,4.5,75.92
589,21730,Collin Johnson,JAX,WR,17,0,0,0,0,0,27.5,371.9,1.9,0,0,0,0,4.5,75.69
590,11382,Ndamukong Suh,TB,NT,17,0,0,0,0,0,0,0,0,3.5,0.2,1.3,0.7,4.4,75.55
591,14887,Duron Harmon,ATL,SS,17,0,0,0,0,0,0,0,0,0.1,1.9,1.5,0.7,4.4,75.32
592,21989,Mykal Walker,ATL,LB,17,0,0,0,0,0,0,0,0,1,0.3,0.9,0.4,4.4,75.25
593,21635,Jalen Thompson,ARI,SS,17,0,0,0,0,0,0,0,0,0.1,0.7,1.1,0.6,4.4,75.22
594,16283,Bradley Roby,HOU,CB,17,0,0,0,0,0,0,0,0,0.7,1.8,1.2,0.6,4.4,75.19
595,22841,Jevon Holland,MIA,S,17,0,0,0,0,0,0,0,0,0.6,0.6,1.1,0.6,4.4,75.02
596,18994,Carl Lawson,NYJ,DE,13,0,0,0,0,0,0,0,0,5.3,0.4,0.8,0.4,5.8,74.91
597,20366,Emmanuel Moseley,SF,CB,17,0,0,0,0,0,0,0,0,0,1,1,0.5,4.4,74.85
598,22141,Chris Claybrooks,JAX,CB,17,0,0,0,0,0,0,0,0,0.1,0.5,0.9,0.4,4.4,74.82
599,17006,Darryl Roberts,WAS,CB,17,0,0,0,0,0,0,0,0,0,0.9,1,0.5,4.4,74.45
600,16807,Jaquiski Tartt,SF,S,17,0,0,0,0,0,0,0,0,0.4,0.9,1.2,0.6,4.4,74.18
601,21691,Chuba Hubbard,CAR,RB,17,0,0,0,355.2,2.5,13,107.6,0.3,0,0,0,0,4.3,73.88
602,21163,Deonte Harris,NO,WR,17,0,0,0,57.1,0,28.5,322.8,1.3,0,0,0,0,4.3,73.69
603,18911,Derek Barnett,PHI,DE,17,0,0,0,0,0,0,0,0,4.5,0.3,0.8,0.4,4.3,73.65
604,20808,Justin Hollins,LAR,OLB,17,0,0,0,0,0,0,0,0,4.6,0.4,0.8,0.4,4.3,73.52
605,17981,Jarran Reed,KC,DT,17,0,0,0,0,0,0,0,0,4.5,0.1,1.1,0.5,4.3,73.5
606,18984,Cameron Sutton,PIT,CB,17,0,0,0,0,0,0,0,0,1.4,0.8,1.2,0.6,4.3,73.48
607,13721,Fletcher Cox,PHI,DT,17,0,0,0,0,0,0,0,0,3.7,0.2,1,0.5,4.3,73.44
608,11132,Jerry Hughes,BUF,DE,17,0,0,0,0,0,0,0,0,4.7,0.7,1,0.5,4.3,73.24
609,20837,Ty Johnson,NYJ,RB,17,0,0,0,345.8,2.1,15,99,0.3,0,0,0,0,4.3,73.08
610,13722,Vinny Curry,NYJ,DE,12,0,0,0,0,0,0,0,0,5.4,0.5,0.6,0.3,6.1,72.93
611,19947,Chris Herndon,NYJ,TE,17,0,0,0,0,0,29.9,307.4,2.3,0,0,0,0,4.3,72.44
612,16457,Nevin Lawson,LV,CB,15,0,0,0,0,0,0,0,0,0.6,0.5,0.9,0.5,4.8,72.42
613,20852,Dexter Lawrence,NYG,DE,17,0,0,0,0,0,0,0,0,2.8,0.2,0.9,0.4,4.3,72.36
614,19014,Grover Stewart,IND,NT,17,0,0,0,0,0,0,0,0,1.9,0.2,0.9,0.4,4.3,72.33
615,19950,Will Dissly,SEA,TE,17,0,0,0,0,0,27.8,294.2,2.5,0,0,0,0,4.2,72.02
616,14974,Nick Williams,DET,DT,17,0,0,0,0,0,0,0,0,4.1,0.2,0.9,0.5,4.2,71.97
617,17290,Adam Humphries,WAS,WR,17,0,0,0,0.5,0,31.5,311.5,1.6,0,0,0,0,4.2,71.9
618,22759,Jamin Davis,WAS,LB,17,0,0,0,0,0,0,0,0,3.5,0.5,0.9,0.5,4.2,71.85
619,18645,Aldrick Rosas,NO,K,17,0,0,0,0,0,0,0,0,0,0,0,0,4.2,71.8
620,17945,William Jackson III,WAS,CB,17,0,0,0,0,0,0,0,0,0,1,1.4,0.7,4.2,71.65
621,20888,Byron Murphy Jr.,ARI,CB,17,0,0,0,0,0,0,0,0,0.6,0.5,1.2,0.6,4.2,71.57
622,22956,Jon Rhattigan,SEA,LB,17,0,0,0,0,0,0,0,0,3.6,0.5,0.9,0.5,4.2,71.42
622,22546,Rhamondre Stevenson,NE,RB,17,0,0,0,370.3,2.5,12.3,80.9,0.2,0,0,0,0,4.2,71.42
624,23080,Quinn Nordin,NE,K,17,0,0,0,0,0,0,0,0,0,0,0,0,4.2,71.4
625,18106,Anthony Brown,DAL,CB,17,0,0,0,0,0,0,0,0,0.8,1.3,1.2,0.6,4.2,71.21
626,14285,Casey Hayward Jr.,LV,CB,17,0,0,0,0,0,0,0,0,0,1.4,1.2,0.6,4.2,71
627,17970,Devontae Booker,NYG,RB,17,0,0,0,311.4,2,15.8,104.5,0.5,0,0,0,0,4.2,70.99
628,16859,Steven Nelson,PHI,CB,17,0,0,0,0,0,0,0,0,0,1.2,1.3,0.6,4.2,70.8
629,19847,Mike Hughes,KC,CB,17,0,0,0,0,0,0,0,0,0.1,0.8,1,0.5,4.2,70.77
630,20967,Jerry Tillery,LAC,DT,17,0,0,0,0,0,0,0,0,4.3,0.3,0.9,0.4,4.2,70.56
631,20838,Tyron Johnson,LAC,WR,17,0,0,0,15.1,0,21.5,349,2.1,0,0,0,0,4.1,70.31
632,21165,Kyle Phillips,NYJ,DE,17,0,0,0,0,0,0,0,0,2,0.4,0.9,0.4,4.1,70
633,16194,Jadeveon Clowney,CLE,DE,17,0,0,0,0,0,0,0,0,2.7,0.8,1,0.5,4.1,69.84
634,20102,Levi Wallace,BUF,CB,17,0,0,0,0,0,0,0,0,0,1.3,1.1,0.6,4.1,69.6
635,20968,Drue Tranquill,LAC,ILB,17,0,0,0,0,0,0,0,0,0.4,0.3,0.6,0.3,4.1,69.53
636,22689,Kwity Paye,IND,DE,17,0,0,0,0,0,0,0,0,4.1,0.5,0.9,0.5,4.1,69.42
637,12841,Andy Dalton,CHI,QB,17,1142.8,6.7,4.1,42.6,0.3,0,0,0,0,0,0,0,4.1,69.37
638,22575,Amari Rodgers,GB,WR,17,0,0,0,32.9,0.1,23.8,294.4,2.1,0,0,0,0,4.1,69.33
639,21897,Alex Highsmith,PIT,LB,17,0,0,0,0,0,0,0,0,2.3,0.5,0.8,0.4,4.1,68.91
640,20085,Dennis Gardeck,ARI,OLB,17,0,0,0,0,0,0,0,0,5.4,0.4,0.3,0.1,4.1,68.88
641,20570,Darious Williams,LAR,CB,17,0,0,0,0,0,0,0,0,0.1,3,1.2,0.6,4.1,68.87
642,16496,Anthony Barr,MIN,OLB,17,0,0,0,0,0,0,0,0,1.2,0.4,0.8,0.4,4,68.84
643,19375,Arthur Maulet,PIT,S,17,0,0,0,0,0,0,0,0,0.7,0.9,1.2,0.6,4,68.34
644,18876,David Njoku,CLE,TE,17,0,0,0,0,0,24.6,280.6,2.6,0,0,0,0,4,68.26
645,16772,Trae Waynes,CIN,CB,17,0,0,0,0,0,0,0,0,0,0.8,1.2,0.6,4,68.2
646,13337,Mark Ingram II,HOU,RB,17,0,0,0,307.3,2.5,12,92.9,0.4,0,0,0,0,4,67.82
647,20900,Qadree Ollison,ATL,RB,17,0,0,0,337,2.9,9.8,68.3,0.3,0,0,0,0,4,67.53
648,22694,Jaycee Horn,CAR,CB,17,0,0,0,0,0,0,0,0,0.3,0.8,1.2,0.6,4,67.46
649,19880,Derrick Nnadi,KC,DT,17,0,0,0,0,0,0,0,0,0.7,0.3,0.8,0.4,4,67.39
650,21870,Bradlee Anae,DAL,DE,17,0,0,0,0,0,0,0,0,3.9,0.4,0.9,0.4,3.9,67.03
651,20766,C.J. Gardner-Johnson,NO,SS,17,0,0,0,0,0,0,0,0,0.1,1.2,1,0.5,3.9,66.97
652,18970,Ahkello Witherspoon,SEA,CB,17,0,0,0,0,0,0,0,0,0,1.3,1.1,0.6,3.9,66.7
653,19988,Tyler Conklin,MIN,TE,17,0,0,0,0,0,26.3,284.6,2,0,0,0,0,3.9,66.56
654,13761,Stephon Gilmore,NE,CB,17,0,0,0,0,0,0,0,0,0,1.9,1.1,0.6,3.9,66.5
654,18998,Marlon Mack,IND,RB,17,0,0,0,313.7,2.3,12.8,89.3,0.1,0,0,0,0,3.9,66.5
656,15200,William Gholston,TB,DE,17,0,0,0,0,0,0,0,0,2.8,0.3,1,0.5,3.9,66.36
657,20898,Ed Oliver,BUF,DT,17,0,0,0,0,0,0,0,0,3.7,0.2,0.8,0.4,3.9,66.04
658,19930,Bilal Nichols,CHI,NT,17,0,0,0,0,0,0,0,0,2.5,0.5,0.8,0.4,3.9,65.85
659,22085,Derrick Brown,CAR,DT,17,0,0,0,0,0,0,0,0,2.2,0.4,1.1,0.6,3.9,65.64
660,11151,Tyson Alualu,PIT,DE,17,0,0,0,0,0,0,0,0,1.5,0.1,0.8,0.4,3.8,65.25
661,18027,Tavon Young,BAL,CB,17,0,0,0,0,0,0,0,0,0.2,0.7,1.2,0.6,3.8,64.64
662,19053,Davon Godchaux,NE,NT,17,0,0,0,0,0,0,0,0,1.4,0.1,0.7,0.3,3.8,64.53
663,21138,Scotty Miller,TB,WR,17,0,0,0,7.1,0,22.5,292.5,2,0,0,0,0,3.8,64.26
664,18017,Javon Hargrave,PHI,DT,17,0,0,0,0,0,0,0,0,3.1,0.2,0.8,0.4,3.8,64.22
665,22055,Troy Pride Jr.,CAR,CB,17,0,0,0,0,0,0,0,0,0.1,0.6,1.1,0.5,3.8,64.12
666,13275,Kyle Rudolph,NYG,TE,17,0,0,0,0,0,26.6,251.1,2.1,0,0,0,0,3.8,63.91
667,19834,Vita Vea,TB,NT,17,0,0,0,0,0,0,0,0,3.2,0.4,1.2,0.6,3.8,63.84
668,17919,Jalen Ramsey,LAR,CB,17,0,0,0,0,0,0,0,0,0.1,1.1,1.5,0.8,3.7,63.72
669,20988,Preston Williams,MIA,WR,17,0,0,0,0,0,21.7,299.2,2.1,0,0,0,0,3.7,63.62
670,13878,Mohamed Sanu Sr.,SF,WR,17,0,0,0,1.5,0,26,278.3,1.7,0,0,0,0,3.7,63.58
671,22109,Julian Blackmon,IND,S,17,0,0,0,0,0,0,0,0,0.1,1.4,1.5,0.7,3.7,63.47
672,19870,Donte Jackson,CAR,CB,17,0,0,0,0,0,0,0,0,0,2.5,1.1,0.6,3.7,63.35
673,21114,Austin Seibert,CIN,K,17,0,0,0,0,0,0,0,0,0,0,0,0,3.7,63.2
