Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
508,19847,Mike Hughes,KC,CB,17,0,0,0,0,0,0,0,0,0,1,4,1,4.2,71.5
511,18065,Quinton Jefferson,LV,DE,17,0,0,0,0,0,0,0,0,4.5,0,2,0,4.2,71.15
512,19802,Calvin Ridley,ATL,WR,5,0,0,0,0,0,31,281,2,0,0,0,0,14.2,71.1
513,18917,Marlon Humphrey,BAL,CB,12,0,0,0,0,0,0,0,0,0,1,1,0,5.9,71
514,17059,Grady Jarrett,ATL,DL,17,0,0,0,0,0,0,0,0,1,0,0,1,4.2,70.6
515,21918,Grant Delpit,CLE,S,15,0,0,0,0,0,0,0,0,1,1,1,0,4.7,70.4
515,16003,Sammy Watkins,BAL,WR,13,0,0,0,0,0,27,394,1,0,0,0,0,5.4,70.4
517,20967,Jerry Tillery,LAC,DL,16,0,0,0,0,0,0,0,0,4.5,0,0,0,4.4,70.3
518,22759,Jamin Davis,WAS,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,4.4,70.2
519,16821,Randy Gregory,DAL,OLB,12,0,0,0,0,0,0,0,0,6,1,3,1,5.8,70
519,19560,Michael Davis,LAC,CB,14,0,0,0,0,0,0,0,0,0,1,0,2,5,70
519,10978,Devin McCourty,NE,DB,17,0,0,0,0,0,0,0,0,0,3,0,0,4.1,70
519,18979,John Johnson III,CLE,S,15,0,0,0,0,0,0,0,0,0.5,3,1,0,4.7,70
519,19927,Anthony Averett,BAL,CB,14,0,0,0,0,0,0,0,0,0,3,0,0,5,70
519,19044,Jamal Agnew,JAX,WR,10,0,0,0,111,1,24,229,1,0,0,0,0,7,70
519,17005,Geoff Swaim,TEN,TE,16,0,0,0,0,0,31,210,3,0,0,0,0,4.4,70
519,19943,Durham Smythe,MIA,TE,17,0,0,0,3,0,34,357,0,0,0,0,0,4.1,70
527,20764,Greg Gaines,LAR,DT,17,0,0,0,0,0,0,0,0,4.5,0,0,0,4.1,69.65
528,17899,Erik Harris,ATL,S,12,0,0,0,0,0,0,0,0,0.5,0,0,0,5.8,69.6
528,19942,John Franklin-Myers,NYJ,DL,16,0,0,0,0,0,0,0,0,6,1,1,0,4.4,69.6
530,14887,Duron Harmon,ATL,S,17,0,0,0,0,0,0,0,0,0,2,0,0,4.1,69.5
530,18972,Fabian Moreau,ATL,DB,16,0,0,0,0,0,0,0,0,0,0,0,1,4.3,69.5
530,19026,Rayshawn Jenkins,JAX,S,14,0,0,0,0,0,0,0,0,0,0,0,0,5,69.5
530,17691,Brandon Stephens,BAL,DB,17,0,0,0,0,0,0,0,0,0,0,0,0,4.1,69.5
534,18047,Demarcus Robinson,KC,WR,17,0,0,0,0,0,25,264,3,0,0,0,0,4.1,69.4
535,19932,Dorance Armstrong,DAL,DE,13,0,0,0,0,0,0,0,0,5,0,0,1,5.3,69.25
536,21366,Malik Reed,DEN,LB,14,0,0,0,0,0,0,0,0,5,0,2,1,4.9,69.1
536,19410,Ricky Seals-Jones,WAS,TE,13,0,0,0,0,0,30,271,2,0,0,0,0,5.3,69.1
538,18029,Eric Murray,HOU,DB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.3,69
538,83,Las Vegas Raiders,LV,DST,17,0,0,0,0,0,0,0,0,35,6,13,11,4.1,69
540,18088,Alex Collins,SEA,RB,11,0,0,0,411,2,9,87,0,0,0,0,0,6.3,68.8
540,9906,Danny Amendola,HOU,WR,8,0,0,0,0,0,24,248,3,0,0,0,0,8.6,68.8
542,20943,Darius Slayton,NYG,WR,13,0,0,0,-13,0,26,339,2,0,0,0,0,5.3,68.6
543,19866,Justin Reid,HOU,S,13,0,0,0,0,0,0,0,0,0,2,1,0,5.3,68.5
544,20766,C.J. Gardner-Johnson,NO,S,12,0,0,0,0,0,0,0,0,2,3,0,0,5.7,68.4
545,20864,Julian Love,NYG,S,17,0,0,0,0,0,0,0,0,0.5,1,0,1,4,68.25
546,18056,Dean Lowry,GB,DL,17,0,0,0,0,0,0,0,0,5,0,0,1,4,68.2
547,20852,Dexter Lawrence,NYG,DL,16,0,0,0,0,0,0,0,0,2.5,0,1,0,4.2,67.9
548,13036,Justin Houston,BAL,OLB,15,0,0,0,0,0,0,0,0,4.5,0,1,1,4.5,67.75
549,19830,Denzel Ward,CLE,CB,15,0,0,0,0,0,0,0,0,0.5,3,0,0,4.5,67.7
549,19930,Bilal Nichols,CHI,DT,17,0,0,0,0,0,0,0,0,3,0,0,2,4,67.7
551,20965,Juan Thornhill,KC,S,17,0,0,0,0,0,0,0,0,0,1,1,1,4,67.5
551,20434,Brandon Facyson,LV,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,5.6,67.5
553,18990,Jonnu Smith,NE,TE,16,0,0,0,40,0,28,294,1,0,0,0,0,4.2,67.4
554,20842,Dre'Mont Jones,DEN,DE,16,0,0,0,0,0,0,0,0,5.5,0,1,1,4.2,67.25
555,18984,Cameron Sutton,PIT,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,4.2,67
555,52,Jacksonville Jaguars,JAX,DST,17,0,0,0,0,0,0,0,0,32,7,9,3,3.9,67
557,14894,Sheldon Richardson,MIN,DT,17,0,0,0,0,0,0,0,0,2.5,0,1,1,3.9,66.95
558,22710,Derrick Barnes,DET,LB,17,0,0,0,0,0,0,0,0,2,0,0,0,3.9,66.5
558,18924,Adoree' Jackson,NYG,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,5.1,66.5
558,17979,A'Shawn Robinson,LAR,DT,17,0,0,0,0,0,0,0,0,2,0,2,0,3.9,66.5
561,16143,K'Waun Williams,SF,CB,14,0,0,0,0,0,0,0,0,1,1,1,0,4.7,66.4
562,19961,Ray-Ray McCloud III,PIT,WR,16,0,0,0,15,0,39,277,0,0,0,0,0,4.1,66.2
563,17942,Keanu Neal,DAL,S,14,0,0,0,0,0,0,0,0,1,0,0,0,4.7,66.1
564,22786,Eric Stokes,GB,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.1,66
564,18215,Ka'imi Fairbairn,HOU,K,13,0,0,0,0,0,0,0,0,0,0,0,0,5.1,66
566,19865,James Washington,PIT,WR,15,0,0,0,13,0,24,285,2,0,0,0,0,4.4,65.8
567,21064,Jamel Dean,TB,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,4.4,65.5
567,18929,Sidney Jones IV,SEA,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.1,65.5
569,20975,Armon Watts,MIN,DL,17,0,0,0,0,0,0,0,0,5,0,2,0,3.8,65.4
570,14985,Ryan Griffin,NYJ,TE,14,0,0,0,0,0,27,261,2,0,0,0,0,4.6,65.1
571,16788,Byron Jones,MIA,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.1,65
571,18361,Chester Rogers,TEN,WR,16,0,0,0,9,0,30,301,1,0,0,0,0,4.1,65
573,22493,Trey Lance,SF,QB,6,603,5,2,168,1,0,0,0,0,0,0,0,10.8,64.92
574,16764,Dante Fowler Jr.,ATL,DE,14,0,0,0,0,0,0,0,0,4.5,0,3,0,4.6,64.9
574,22865,Ernest Jones,LAR,LB,15,0,0,0,0,0,0,0,0,1,2,0,0,4.3,64.9
574,17141,Damiere Byrd,CHI,WR,17,0,0,0,0,0,26,329,1,0,0,0,0,3.8,64.9
577,16837,Chris Conley,HOU,WR,16,0,0,0,3,0,22,323,2,0,0,0,0,4,64.6
578,20411,Frankie Luvu,CAR,LB,16,0,0,0,0,0,0,0,0,1.5,0,1,3,4,64.5
579,19843,Hayden Hurst,ATL,TE,13,0,0,0,0,0,26,221,3,0,0,0,0,4.9,64.1
580,13181,Mario Addison,BUF,DE,17,0,0,0,0,0,0,0,0,7,0,2,0,3.8,63.9
581,22085,Derrick Brown,CAR,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,4,63.8
582,17981,Jarran Reed,KC,DL,17,0,0,0,0,0,0,0,0,2.5,0,2,1,3.7,63.6
583,17187,Anthony Harris,PHI,S,14,0,0,0,0,0,0,0,0,0,1,0,0,4.5,63.5
584,3341,Calais Campbell,BAL,DT,15,0,0,0,0,0,0,0,0,1.5,0,0,1,4.2,63.35
585,21786,Adam Trautman,NO,TE,13,0,0,0,0,0,27,263,2,0,0,0,0,4.9,63.3
586,19842,Rashaan Evans,TEN,ILB,12,0,0,0,0,0,0,0,0,0,2,1,1,5.2,63
587,19904,Ronnie Harrison Jr.,CLE,S,12,0,0,0,0,0,0,0,0,1,1,0,0,5.2,62.8
588,19020,Deatrich Wise Jr.,NE,DL,16,0,0,0,0,0,0,0,0,3,0,1,0,3.9,62.75
589,20840,Lonnie Johnson,HOU,CB,14,0,0,0,0,0,0,0,0,0,3,0,0,4.5,62.5
589,16849,Danielle Hunter,MIN,OLB,7,0,0,0,0,0,0,0,0,6,0,0,0,8.9,62.5
589,22048,Cameron Dantzler Sr.,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.5,62.5
589,18067,Jordan Howard,PHI,RB,7,0,0,0,406,3,2,19,0,0,0,0,0,8.9,62.5
593,14743,Lawrence Guy,NE,DL,17,0,0,0,0,0,0,0,0,1.5,0,0,1,3.7,62.4
594,13748,Dont'a Hightower,NE,LB,15,0,0,0,0,0,0,0,0,1.5,0,0,0,4.2,62.35
595,21783,Harrison Bryant,CLE,TE,16,0,0,0,0,0,21,233,3,0,0,0,0,3.9,62.3
596,19016,Samson Ebukam,SF,DL,17,0,0,0,0,0,0,0,0,4.5,0,1,0,3.7,62.15
597,20811,Amani Hooker,TEN,DB,12,0,0,0,0,0,1,6,0,0,1,1,0,5.2,62.1
598,21111,Ugo Amadi,SEA,DB,17,0,0,0,0,0,0,0,0,0,1,1,0,3.6,62
598,20492,George Odum,IND,S,17,0,0,0,0,0,0,0,0,0,1,1,1,3.6,62
598,2,Atlanta Falcons,ATL,DST,17,0,0,0,0,0,0,0,0,18,12,14,8,3.6,62
601,19834,Vita Vea,TB,DL,16,0,0,0,0,0,0,0,0,4,0,0,1,3.9,61.7
602,17950,Eli Apple,CIN,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.8,61.5
602,21798,Josiah Deguara,GB,TE,16,0,0,0,0,0,25,245,2,0,0,0,0,3.8,61.5
604,21887,Julian Okwara,DET,LB,13,0,0,0,0,0,0,0,0,5,1,1,1,4.7,61.3
605,19053,Davon Godchaux,NE,DT,17,0,0,0,0,0,0,0,0,1,0,1,0,3.6,61.2
606,22139,Isaiah Rodgers Sr.,IND,CB,17,0,0,0,0,0,0,0,0,0,3,0,0,3.6,61
606,16807,Jaquiski Tartt,SF,S,14,0,0,0,0,0,0,0,0,0,0,0,0,4.4,61
606,18102,DeAndre Houston-Carson,CHI,DB,13,0,0,0,0,0,0,0,0,0,1,0,2,4.7,61
609,16031,Damien Williams,CHI,RB,12,0,0,0,164,2,16,103,1,0,0,0,0,5.1,60.7
610,17937,Reggie Ragland,NYG,LB,17,0,0,0,0,0,0,0,0,0,0,0,1,3.6,60.5
611,19023,Mack Hollins,MIA,WR,17,0,0,0,0,0,14,223,4,0,0,0,0,3.5,60.3
612,21804,DeeJay Dallas,SEA,RB,17,0,0,0,138,2,21,133,0,0,0,0,0,3.5,60.1
613,20498,Ben Niemann,KC,ILB,17,0,0,0,0,0,0,0,0,1,0,0,2,3.5,59.9
614,11382,Ndamukong Suh,TB,NT,17,0,0,0,0,0,0,0,0,6,0,0,1,3.5,59.8
615,13275,Kyle Rudolph,NYG,TE,16,0,0,0,0,0,26,257,1,0,0,0,0,3.7,59.7
616,19034,Damontae Kazee,DAL,S,17,0,0,0,0,0,0,0,0,0,2,2,0,3.5,59.5
616,14285,Casey Hayward,LV,CB,17,0,0,0,0,0,0,0,0,0,1,0,0,3.5,59.5
618,16838,Duke Johnson,MIA,RB,5,0,0,0,330,3,4,41,0,0,0,0,0,11.8,59.1
618,14916,Giovani Bernard,TB,RB,12,0,0,0,58,0,23,123,3,0,0,0,0,4.9,59.1
620,18958,Tarell Basham,DAL,DE,17,0,0,0,0,0,0,0,0,3.5,0,1,1,3.5,59
620,17147,Dean Marlowe,DET,FS,16,0,0,0,0,0,0,0,0,0,0,0,1,3.7,59
620,82,New York Jets,NYJ,DST,17,0,0,0,0,0,0,0,0,33,7,13,7,3.5,59
620,20905,Donald Parham Jr.,LAC,TE,14,0,0,0,0,0,20,190,3,0,0,0,0,4.2,59
624,16366,DeMarcus Lawrence,DAL,DE,7,0,0,0,0,0,0,0,0,3,1,2,0,8.4,58.9
625,15200,William Gholston,TB,DL,17,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,58.85
626,22943,AJ Parker,DET,CB,13,0,0,0,0,0,0,0,0,0,1,1,0,4.5,58.5
627,22068,James Pierre,PIT,CB,17,0,0,0,0,0,0,0,0,0,1,3,0,3.4,58
627,14412,Jackrabbit Jenkins,TEN,CB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.1,58
627,15854,Brett Maher,NO,K,8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,58
627,11,Detroit Lions,DET,DST,17,0,0,0,0,0,0,0,0,30,11,10,8,3.4,58
631,17294,Troy Hill,CLE,CB,12,0,0,0,0,0,0,0,0,2,0,0,0,4.8,57.8
631,20979,Antoine Wesley,ARI,WR,15,0,0,0,0,0,19,208,3,0,0,0,0,3.9,57.8
633,22056,Jaylon Johnson,CHI,DB,15,0,0,0,0,0,0,0,0,0,1,1,0,3.8,57.5
633,18089,Rashard Higgins,CLE,WR,15,0,0,0,0,0,24,275,1,0,0,0,0,3.8,57.5
635,16861,Angelo Blackson,CHI,DL,17,0,0,0,0,0,0,0,0,2.5,1,0,0,3.4,57.45
635,18904,Solomon Thomas,LV,DL,17,0,0,0,0,0,0,0,0,3.5,0,2,0,3.4,57.45
637,22689,Kwity Paye,IND,DE,15,0,0,0,0,0,0,0,0,4,0,1,2,3.8,57.3
638,14865,Marquise Goodwin,CHI,WR,14,0,0,0,-1,0,20,313,1,0,0,0,0,4.1,57.2
639,21133,Marcus Epps,PHI,S,16,0,0,0,0,0,0,0,0,0,1,0,0,3.6,57
639,22807,Asante Samuel Jr.,LAC,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.8,57
639,20985,Greedy Williams,CLE,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,3.6,57
642,16824,Frank Clark,KC,DE,14,0,0,0,0,0,0,0,0,4.5,0,2,0,4.1,56.85
643,20956,Montez Sweat,WAS,DE,10,0,0,0,0,0,0,0,0,5,0,3,0,5.7,56.7
644,20185,Poona Ford,SEA,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,3.3,56.65
644,19896,Arden Key,SF,DL,17,0,0,0,0,0,0,0,0,6.5,0,0,0,3.3,56.65
646,20366,Emmanuel Moseley,SF,CB,11,0,0,0,0,0,0,0,0,0,1,0,1,5.1,56.5
647,19069,Rudy Ford,JAX,S,15,0,0,0,0,0,0,0,0,0.5,1,0,0,3.8,56.25
648,18911,Derek Barnett,PHI,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,3.5,56.2
648,13894,Tashaun Gipson Sr.,CHI,FS,12,0,0,0,0,0,0,0,0,1,2,0,1,4.7,56.2
650,16793,Malcom Brown,JAX,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,3.3,56.1
650,21634,Derrick Gore,KC,RB,11,0,0,0,256,2,8,105,0,0,0,0,0,5.1,56.1
652,22556,Jaret Patterson,WAS,RB,17,0,0,0,266,2,10,73,0,0,0,0,0,3.3,55.9
653,20810,Travis Homer,SEA,RB,14,0,0,0,177,1,16,161,0,0,0,0,1,4,55.8
653,22506,Brevin Jordan,HOU,TE,9,0,0,0,0,0,20,178,3,0,0,0,0,6.2,55.8
655,18030,Chris Moore,HOU,WR,12,0,0,0,0,0,21,227,2,0,0,0,0,4.6,55.7
656,13415,Patrick Peterson,MIN,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,4.3,55.5
656,13480,Malcolm Smith,CLE,OLB,15,0,0,0,0,0,0,0,0,0,2,0,0,3.7,55.5
658,19892,Carlton Davis III,TB,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,5.5,55
658,14419,Rodney McLeod,PHI,S,13,0,0,0,0,0,0,0,0,0,2,0,0,4.2,55
658,22739,Marco Wilson,ARI,CB,14,0,0,0,0,0,0,0,0,0,0,2,0,3.9,55
658,22084,Kristian Fulton,TEN,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,4.2,55
658,22863,Riley Patterson,DET,K,7,0,0,0,0,0,0,0,0,0,0,0,0,7.9,55
663,19900,Harrison Phillips,BUF,DL,14,0,0,0,0,0,0,0,0,1,0,0,1,3.9,54.5
663,20721,Tevaughn Campbell,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,2,1,3.4,54.5
663,18986,Shaquill Griffin,JAX,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.9,54.5
663,16811,Ronald Darby,DEN,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,5,54.5
663,22688,Tre'von Moehriq,LV,S,17,0,0,0,0,0,0,0,0,0,1,0,0,3.2,54.5
668,14895,Geno Smith,SEA,QB,4,702,5,1,42,1,0,0,0,0,0,0,0,13.6,54.28
669,12450,Al Woods,SEA,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.4,54.25
670,22753,Pete Werner,NO,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.6,54
670,20754,Rashad Fenton,KC,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.9,54
672,16656,Logan Thomas,WAS,TE,6,0,0,0,0,0,18,196,3,0,0,0,0,8.9,53.6
673,19375,Arthur Maulet,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.3,53.5
674,17997,Maliek Collins,HOU,DL,15,0,0,0,0,0,0,0,0,2.5,1,0,1,3.5,53.2
675,22662,Tommy Tremble,CAR,TE,16,0,0,0,11,1,20,180,1,0,0,0,0,3.3,53.1
676,20894,Anthony Nelson,TB,OLB,17,0,0,0,0,0,0,0,0,5,0,0,1,3.1,53
676,22703,Matt Ammendola,NYJ,K,11,0,0,0,0,0,0,0,0,0,0,0,0,4.8,53
676,22709,Christian Barmore,NE,DL,17,0,0,0,0,0,0,0,0,1.5,0,0,0,3.1,53
679,21738,Juwan Johnson,NO,TE,14,0,0,0,0,0,13,159,4,0,0,0,0,3.8,52.9
680,22775,Joe Tryon-Shoyinka,TB,OLB,17,0,0,0,0,0,0,0,0,4,0,0,0,3.1,52.7
681,16432,Kyle Fuller,DEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5
681,19043,Isaiah McKenzie,BUF,WR,15,0,0,0,47,1,20,178,1,0,0,0,0,3.5,52.5
683,18292,Roy Robertson-Harris,JAX,DL,14,0,0,0,0,0,0,0,0,3,0,0,0,3.7,52.3
684,18149,Jalen Mills,NE,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,3.2,52
685,19881,Justin Jones,LAC,DL,11,0,0,0,0,0,0,0,0,3,0,0,2,4.7,51.9
686,20859,Drew Lock,DEN,QB,6,787,2,2,53,2,1,1,0,0,0,0,0,8.6,51.88
687,20538,Ryan Neal,SEA,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,3.2,51.6
688,22873,Osa Odighizuwa,DAL,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,51.5
688,16859,Steven Nelson,PHI,DB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.2,51.5
688,11302,Linval Joseph,LAC,DT,14,0,0,0,0,0,0,0,0,1,0,0,0,3.7,51.5
688,17945,William Jackson III,WAS,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.3,51.5
688,18027,Tavon Young,BAL,DB,17,0,0,0,0,0,0,0,0,2,1,0,0,3,51.5
688,20360,Jeff Wilson Jr.,SF,RB,9,0,0,0,294,2,7,31,0,0,0,0,1,5.7,51.5
688,16834,Tevin Coleman,NYJ,RB,11,0,0,0,356,0,11,49,0,0,0,0,0,4.7,51.5
695,15215,Tavon Austin,JAX,WR,13,0,0,0,21,0,24,213,1,0,0,0,0,4,51.4
696,18918,Tre'Davious White,BUF,CB,11,0,0,0,0,0,0,0,0,0.5,1,1,1,4.7,51.3
697,22746,Jonathon Cooper,DEN,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.2,51.2
698,16067,Kerry Hyder Jr.,SEA,DL,15,0,0,0,0,0,0,0,0,1.5,0,0,2,3.4,50.95
699,22657,John Bates,WAS,TE,17,0,0,0,0,0,20,249,1,0,0,0,0,3,50.9
700,22850,Quincy Roche,NYG,OLB,14,0,0,0,0,0,0,0,0,2.5,0,1,0,3.6,50.7
700,11488,Jimmy Graham,CHI,TE,15,0,0,0,0,0,14,167,3,0,0,0,0,3.4,50.7
702,17145,Neville Hewitt,HOU,ILB,17,0,0,0,0,0,0,0,0,0,0,0,0,3,50.5
702,22533,Demetric Felton Jr.,CLE,RB,16,0,0,0,24,0,18,181,2,0,0,1,0,3.2,50.5
704,19491,Robert Tonyan,GB,TE,8,0,0,0,0,0,18,204,2,0,0,0,0,6.3,50.4
704,16933,James O'Shaughnessy,JAX,TE,7,0,0,0,0,0,24,244,0,0,0,0,0,7.2,50.4
706,21984,Willie Gay,KC,LB,12,0,0,0,0,0,0,0,0,0.5,2,0,0,4.2,50.35
707,22047,Myles Bryant,NE,DB,12,0,0,0,0,0,0,0,0,1,1,1,0,4.2,50.3
708,19014,Grover Stewart,IND,DT,17,0,0,0,0,0,0,0,0,1,0,1,0,3,50.2
708,18941,Malik McDowell,CLE,DT,15,0,0,0,0,0,0,0,0,3,0,0,1,3.3,50.2
710,16976,Christian Covington,LAC,DL,16,0,0,0,0,0,0,0,0,1,0,1,0,3.1,50.1
710,19626,Dare Ogunbowale,JAX,RB,17,0,0,0,137,1,13,114,1,0,0,0,0,2.9,50.1
710,19950,Will Dissly,SEA,TE,15,0,0,0,0,0,21,231,1,0,0,0,0,3.3,50.1
713,22727,Baron Browning,DEN,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.6,50
713,19893,M.J. Stewart,CLE,DB,13,0,0,0,0,0,0,0,0,0,0,1,0,3.8,50
713,16323,Khalil Mack,CHI,OLB,7,0,0,0,0,0,0,0,0,6,0,0,1,7.1,50
716,18375,Peyton Barber,LV,RB,10,0,0,0,212,2,10,67,0,0,0,0,1,5,49.9
716,20816,Lil'Jordan Humphrey,NO,WR,10,0,0,0,0,0,13,249,2,0,0,0,0,5,49.9
718,22647,Chris Evans,CIN,RB,14,0,0,0,77,0,15,151,2,0,0,0,0,3.6,49.8
719,15151,Xavier Rhodes,IND,CB,13,0,0,0,0,0,0,0,0,0,1,0,1,3.8,49.5
719,19066,Jayon Brown,TEN,LB,10,0,0,0,0,0,0,0,0,0,1,0,0,5,49.5
719,21765,JaMycal Hasty,SF,RB,11,0,0,0,68,1,23,157,0,0,0,0,0,4.5,49.5
722,21729,Quintez Cephus,DET,WR,5,0,0,0,0,0,15,204,2,0,0,0,0,9.9,49.4
723,21048,Austin Bryant,DET,DL,14,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,49.05
724,17949,Sheldon Rankins,NYJ,DL,16,0,0,0,0,0,0,0,0,3,0,0,2,3.1,49
724,21900,Justin Madubuike,BAL,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.3,49
724,19779,Brandon Zylstra,CAR,WR,13,0,0,0,0,0,18,250,1,0,0,0,0,3.8,49
727,20529,Cam Sims,WAS,WR,14,0,0,0,7,0,15,211,2,0,0,0,0,3.5,48.8
728,16903,MyCole Pruitt,TEN,TE,16,0,0,0,0,0,14,145,3,0,0,0,0,3,48.5
729,21869,DaVon Hamilton,JAX,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,3,48.2
729,22079,Kindle Vildor,CHI,DB,17,0,0,0,0,0,0,0,0,1,0,0,0,2.8,48.2
731,18938,Dalvin Tomlinson,MIN,DL,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3,48.1
731,19119,Chris Carson,SEA,RB,4,0,0,0,232,3,6,29,0,0,0,0,0,12,48.1
733,15988,Ross Cockrell,TB,CB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.8,48
733,15186,A.J. Klein,BUF,OLB,15,0,0,0,0,0,0,0,0,0,1,0,1,3.2,48
733,18939,Marcus Maye,NYJ,S,6,0,0,0,0,0,0,0,0,1,0,0,0,8,48
733,19999,Jacob Martin,HOU,DL,17,0,0,0,0,0,0,0,0,4,0,2,0,2.8,48
733,17985,Mackensie Alexander,MIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3,48
733,18058,Tajae Sharpe,ATL,WR,15,0,0,0,0,0,25,230,0,0,0,0,0,3.2,48
733,16308,Albert Wilson,MIA,WR,14,0,0,0,17,0,25,213,0,0,0,0,0,3.4,48
740,22352,Blake Lynch,MIN,LB,16,0,0,0,0,0,0,0,0,2,1,1,1,3,47.6
741,18083,DJ Reader,CIN,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.2,47.5
741,21131,Nick Scott,LAR,DB,17,0,0,0,0,0,0,0,0,0,2,0,0,2.8,47.5
743,19012,Carlos Watkins,DAL,DE,15,0,0,0,0,0,0,0,0,1,1,0,1,3.2,47.3
744,18069,Matt Ioannidis,WAS,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.9,47.05
745,22228,Myles Hartsfield,CAR,DB,10,0,0,0,0,0,0,0,0,1,0,0,0,4.7,46.7
746,18045,Deon Bush,CHI,DB,14,0,0,0,0,0,0,0,0,0,2,0,0,3.3,46.5
747,6489,Josh Johnson,BAL,QB,4,638,5,2,28,0,0,0,0,0,0,0,0,11.6,46.32
748,19985,Sebastian Joseph-Day,LAR,DL,7,0,0,0,0,0,0,0,0,3,0,0,0,6.6,46.3
749,18932,DeMarcus Walker,HOU,DL,13,0,0,0,0,0,0,0,0,2,0,1,0,3.6,46.2
750,12247,Jason Pierre-Paul,TB,OLB,12,0,0,0,0,0,0,0,0,2.5,0,1,0,3.8,46.1
751,19993,Folorunso Fatukasi,NYJ,DT,15,0,0,0,0,0,0,0,0,0,0,0,0,3.1,46
751,23011,Jerry Jacobs,DET,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,3.5,46
751,21422,Shy Tuttle,NO,DT,17,0,0,0,0,0,0,0,0,0,0,1,1,2.7,46
754,16668,Carlos Hyde,JAX,RB,12,0,0,0,253,1,12,65,0,0,0,0,0,3.8,45.8
755,14358,Akiem Hicks,CHI,DL,9,0,0,0,0,0,0,0,0,3.5,0,0,0,5.1,45.65
756,22081,Javelin Guidry,NYJ,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.7,45.5
756,14397,Michael Brockers,DET,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,2.8,45.5
756,21108,Sione Takitaki,CLE,LB,15,0,0,0,0,0,0,0,0,0,0,1,1,3,45.5
756,21349,Ashton Dulin,IND,WR,17,0,0,0,32,0,13,173,2,0,0,0,1,2.7,45.5
760,22095,Mike Danna,KC,DE,17,0,0,0,0,0,0,0,0,3,0,2,0,2.7,45.4
760,20128,Phillip Lindsay,MIA,RB,14,0,0,0,249,1,4,45,1,0,0,0,0,3.2,45.4
762,22793,Caden Sterns,DEN,S,15,0,0,0,0,0,0,0,0,2,2,0,0,3,45.2
763,21896,Yetur Gross-Matos,CAR,DE,14,0,0,0,0,0,0,0,0,3.5,0,1,0,3.2,45.05
764,20684,Malik Turner,DAL,WR,14,0,0,0,0,0,12,149,3,0,0,0,0,3.2,44.9
